record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State
S01185,9/15/18,Shannon L,Nature Company,ZMF Item,3251.3625,4335.15,United States,RhodeIsland
S01186,4/7/19,Shannon L,McLendon's Hardware,PTC Item,2178.0853,3691.67,United States,Connecticut
S01187,3/22/19,Shannon L,McLendon's Hardware,DQR Item,1547.5295,2813.69,United States,NewYork
S01188,10/9/17,Shannon L,Google,NVR Item,1742.925,2323.9,United States,NewJersey
S01189,7/17/17,Shannon L,Nature Company,GLH Item,782.7325,1423.15,United States,Pennsylvania
S01190,5/9/18,Shannon L,ExcelIsVeryFun.com,DBA Item,810.8252,1192.39,United States,Maine
S01191,8/10/18,Shannon L,Costco,UZP Item,526.0794,891.66,United States,NewHampshire
S01192,4/14/19,Shannon L,Peet's Coffee,NXA Item,343.2195,762.71,United States,Vermont
S01193,4/8/18,Shannon L,McLendon's Hardware,UTU Item,311.5725,415.43,United States,Massachusetts
S01194,8/17/17,Shannon L,ExcelIsVeryFun.com,FWM Item,301.335,401.78,United States,RhodeIsland
S01195,5/29/19,Shannon L,Yahoo,TYG Item,305.0157,326.22,United States,Connecticut
S01196,9/18/17,Shannon L,The Economist,IUY Item,50.728,74.6,United States,NewYork
S01197,1/29/18,Shuting,McLendon's Hardware,LJN Item,5831.5187,9883.93,United States,NewJersey
S01198,8/19/18,Shuting,Office Depot,XZI Item,4217.7152,9808.64,United States,Pennsylvania
S01199,3/17/19,Shuting,Sherman Williams,OCL Item,3308.4068,8941.64,United States,Maine
S01200,2/6/19,Shuting,Peet's Coffee,GLG Item,3446.4242,8014.94,United States,NewHampshire
S01201,10/31/17,Shuting,Whole Foods,ZCL Item,4549.0357,7710.23,United States,Vermont
S01202,6/20/17,Shuting,Whole Foods,WEZ Item,4481.3686,7595.54,United States,Massachusetts
S01203,3/18/19,Shuting,The Economist,TZF Item,4003.0485,7278.27,United States,RhodeIsland
S01204,9/15/18,Shuting,Google,LXR Item,4150.4494,7034.66,United States,Connecticut
S01205,7/29/17,Shuting,Nature Company,DQA Item,3961.1656,6713.84,United States,NewYork
S01206,10/8/18,Shuting,Whole Foods,TYR Item,6220.4428,6652.88,United States,NewJersey
S01207,8/18/17,Shuting,Whole Foods,VYM Item,2420.9618,6543.14,United States,Pennsylvania
S01208,5/26/19,Shuting,Nature Company,BXP Item,3631.5149,6155.11,United States,Maine
S01209,2/27/18,Shuting,Costco,ASI Item,5257.4896,5974.42,United States,NewHampshire
S01210,10/19/17,Shuting,ExcelIsVeryFun.com,ECV Item,3251.105,5911.1,United States,Vermont
S01211,12/14/17,Shuting,Office Depot,HOQ Item,5300.6646,5669.16,United States,Massachusetts
S01212,10/31/17,Shuting,Whole Foods,YYC Item,3871.095,5161.46,United States,RhodeIsland
S01213,11/11/18,Shuting,McLendon's Hardware,UCB Item,1803.8388,4875.24,United States,Connecticut
S01214,6/2/19,Shuting,Whole Foods,FBZ Item,4304.3099,4603.54,United States,NewYork
S01215,4/16/19,Shuting,Costco,WFJ Item,2986.6552,4392.14,United States,NewJersey
S01216,3/6/19,Shuting,Solar and Wind Inc.,LOI Item,2356.684,4284.88,United States,Pennsylvania
S01217,3/1/19,Shuting,Sherman Williams,MKO Item,1885.707,4190.46,United States,Maine
S01218,6/10/19,Shuting,Google,DVC Item,3411.56255,3648.73,United States,NewHampshire
S01219,2/24/18,Shuting,Whole Foods,QIX Item,1958.9674,3377.53,United States,Vermont
S01220,3/26/18,Shuting,The Economist,JLN Item,1857.305,3202.25,United States,Massachusetts
S01221,10/24/17,Shuting,Google,RPV Item,1515.5574,2613.03,United States,RhodeIsland
S01222,9/16/17,Shuting,Yahoo,SZX Item,2182.1965,2333.9,United States,Connecticut
S01223,1/1/19,Shuting,Whole Foods,EHO Item,1251.685,2121.5,United States,NewYork
S01224,1/2/18,Shuting,Google,TRD Item,1373.6816,2020.12,United States,NewJersey
S01225,11/13/18,Shuting,Costco,UOP Item,833.0476,1937.32,United States,Pennsylvania
S01226,10/30/17,Shuting,Office Depot,GRM Item,1438.4744,1634.63,United States,Maine
S01227,7/5/17,Shuting,Office Depot,GDN Item,746.295,1356.9,United States,NewHampshire
S01228,12/29/18,Shuting,McLendon's Hardware,LPY Item,687.2085,1249.47,United States,Vermont
S01229,3/4/19,Shuting,The Economist,ZRF Item,361.3383,976.59,United States,Massachusetts
S01230,6/28/18,Shuting,Sherman Williams,WTP Item,351.8182,950.86,United States,RhodeIsland
S01231,3/24/19,Shuting,Costco,YCD Item,141.084,313.52,United States,Connecticut
S01232,9/9/17,Suzanne M,Sherman Williams,LUR Item,9317.9669,9965.74,United States,NewYork
S01233,9/28/18,Suzanne M,Sherman Williams,SGF Item,5666.4434,9769.73,United States,NewJersey
S01234,5/23/19,Suzanne M,Whole Foods,BZX Item,6767.508,7690.35,United States,Pennsylvania
S01235,6/7/18,Suzanne M,Office Depot,BJH Item,3387.0825,7526.85,United States,Maine
S01236,9/4/17,Suzanne M,Google,MLA Item,5842.0824,6638.73,United States,NewHampshire
S01237,1/14/18,Suzanne M,Amazon.com,TYX Item,2206.5098,5963.54,United States,Vermont
S01238,7/3/17,Suzanne M,ExcelIsVeryFun.com,UTE Item,3140.9235,5710.77,United States,Massachusetts
S01239,10/4/17,Suzanne M,Sherman Williams,WWU Item,3946.725,5262.3,United States,RhodeIsland
S01240,5/16/18,Suzanne M,Google,PQY Item,2887.7214,4978.83,United States,Connecticut
S01241,12/2/18,Suzanne M,Yahoo,CUM Item,2579.632,4690.24,United States,NewYork
S01242,9/17/18,Suzanne M,McLendon's Hardware,TMF Item,1660.4823,4487.79,United States,NewJersey
S01243,11/20/18,Suzanne M,The Economist,XZF Item,1950.3045,4334.01,United States,Pennsylvania
S01244,5/9/18,Suzanne M,Google,TOB Item,1858.3439,4321.73,United States,Maine
S01245,12/4/18,Suzanne M,Solar and Wind Inc.,NRT Item,2348.5953,3980.67,United States,NewHampshire
S01246,6/16/19,Suzanne M,Google,QJV Item,1835.8972,3165.34,United States,Vermont
S01247,10/5/18,Suzanne M,Costco,RGS Item,1365.32,1551.5,United States,Massachusetts
S01248,8/1/17,Suzanne M,Google,EHC Item,534.5754,906.06,United States,RhodeIsland
S01249,7/27/17,Suzanne M,Solar and Wind Inc.,YPH Item,245.5024,663.52,United States,Connecticut
S01250,2/1/19,Suzanne M,Google,IUW Item,141.7664,208.48,United States,NewYork
S01251,11/17/18,Toni M,Costco,RGD Item,4276.9176,9946.32,United States,NewJersey
S01252,4/20/19,Toni M,Yahoo,SQZ Item,5717.9142,9691.38,United States,Pennsylvania
S01253,6/7/18,Toni M,Peet's Coffee,EED Item,5256.064,9556.48,United States,Maine
S01254,5/8/18,Toni M,Home Depot,UHI Item,4109.1316,9556.12,United States,NewHampshire
S01255,5/7/19,Toni M,Home Depot,YWZ Item,5026.5109,8519.51,United States,Vermont
S01256,3/27/18,Toni M,ExcelIsVeryFun.com,LVK Item,4901.7082,8307.98,United States,Massachusetts
S01257,2/14/19,Toni M,The Economist,ULW Item,7539.5969,8063.74,United States,RhodeIsland
S01258,7/18/18,Toni M,Home Depot,WSG Item,3885.475,7064.5,United States,Connecticut
S01259,4/3/19,Toni M,Amazon.com,IYC Item,6397.6814,6842.44,United States,NewYork
S01260,9/17/18,Toni M,Office Depot,TUL Item,2918.628,6485.84,United States,NewJersey
S01261,7/1/18,Toni M,Peet's Coffee,TOE Item,2807.01,6237.8,United States,Pennsylvania
S01262,7/29/18,Toni M,Home Depot,SYW Item,3218.325,5851.5,United States,Maine
S01263,3/6/18,Toni M,Whole Foods,ENM Item,2567.0925,5704.65,United States,NewHampshire
S01264,1/31/19,Toni M,Yahoo,QVI Item,3047.44,5540.8,United States,Vermont
S01265,12/4/18,Toni M,Office Depot,TXF Item,3171.5981,5375.59,United States,Massachusetts
S01266,5/1/19,Toni M,McLendon's Hardware,MVT Item,3650.8996,5368.97,United States,RhodeIsland
S01267,3/11/19,Toni M,Google,SLB Item,3255.3096,4787.22,United States,Connecticut
S01268,5/13/19,Toni M,Whole Foods,ODT Item,2076.525,4614.5,United States,NewYork
S01269,9/2/17,Toni M,Amazon.com,YLF Item,3719.6368,4226.86,United States,NewJersey
S01270,2/6/19,Toni M,Google,NFU Item,1549.9744,4189.12,United States,Pennsylvania
S01271,1/3/19,Toni M,Solar and Wind Inc.,PTM Item,3072.9336,3286.56,United States,Maine
S01272,12/9/17,Toni M,McLendon's Hardware,BDM Item,1918.1962,3251.18,United States,NewHampshire
S01273,12/17/18,Toni M,Yahoo,ZHN Item,1382.0286,3214.02,United States,Vermont
S01274,1/29/19,Toni M,ExcelIsVeryFun.com,PSG Item,2809.7498,3005.08,United States,Massachusetts
S01275,9/26/18,Toni M,The Economist,JTV Item,1731.3522,2985.09,United States,RhodeIsland
S01276,6/5/19,Toni M,The Economist,DMN Item,1755.658,2581.85,United States,Connecticut
S01277,8/27/17,Toni M,The Economist,VBF Item,1441.1399,2442.61,United States,NewYork
S01278,12/21/17,Toni M,Solar and Wind Inc.,HQD Item,1246.3055,2266.01,United States,NewJersey
S01279,4/4/19,Toni M,Nature Company,KVA Item,1070.9503,1815.17,United States,Pennsylvania
S01280,2/27/18,Toni M,Office Depot,YLV Item,582.6844,1355.08,United States,Maine
S01281,11/6/17,Toni M,Nature Company,BCD Item,563.563,1024.66,United States,NewHampshire
S01282,6/24/17,Toni M,Sherman Williams,JFE Item,379.566,690.12,United States,Vermont
S01283,2/12/19,Toni M,Yahoo,EXO Item,236.19035,252.61,United States,Massachusetts
S01284,1/18/18,Tonya J,Amazon.com,TQL Item,3657.2835,9884.55,United States,RhodeIsland
S01285,6/2/18,Tonya J,Solar and Wind Inc.,MVG Item,6662.5244,9797.83,United States,Connecticut
S01286,7/28/18,Tonya J,ExcelIsVeryFun.com,QJC Item,7014.885,9353.18,United States,NewYork
S01287,5/14/19,Tonya J,Home Depot,ZNN Item,5409.0278,9325.91,United States,NewJersey
S01288,7/17/17,Tonya J,The Economist,BDO Item,5456.0014,9247.46,United States,Pennsylvania
S01289,11/4/17,Tonya J,Costco,ZRS Item,8100.62,9205.25,United States,Maine
S01290,7/21/17,Tonya J,Amazon.com,QRA Item,6587.7,8783.6,United States,NewHampshire
S01291,2/16/18,Tonya J,Home Depot,BSV Item,5085.1274,8618.86,United States,Vermont
S01292,9/13/18,Tonya J,The Economist,QYU Item,4882.3182,8417.79,United States,Massachusetts
S01293,6/4/18,Tonya J,Sherman Williams,JZZ Item,7251.8688,8240.76,United States,RhodeIsland
S01294,5/13/18,Tonya J,Peet's Coffee,BTJ Item,4431.1188,7639.86,United States,Connecticut
S01295,4/22/18,Tonya J,Solar and Wind Inc.,WYF Item,3210.6595,7466.65,United States,NewYork
S01296,3/18/18,Tonya J,Google,AAY Item,6938.7659,7421.14,United States,NewJersey
S01297,6/24/17,Tonya J,Solar and Wind Inc.,ANS Item,2729.8489,7377.97,United States,Pennsylvania
S01298,12/4/18,Tonya J,Google,OLK Item,5219.731,5582.6,United States,Maine
S01299,6/8/18,Tonya J,Whole Foods,BSI Item,2426.346,5391.88,United States,NewHampshire
S01300,1/27/18,Tonya J,McLendon's Hardware,IUJ Item,4856.2965,5193.9,United States,Vermont
S01301,11/23/18,Tonya J,Amazon.com,PFD Item,3666.6375,4888.85,United States,Massachusetts
S01302,12/7/17,Tonya J,Sherman Williams,JGF Item,2845.9004,4823.56,United States,RhodeIsland
S01303,2/25/18,Tonya J,Home Depot,FLZ Item,1515.2425,4095.25,United States,Connecticut
S01304,6/28/18,Tonya J,Whole Foods,UDS Item,3354.5776,3812.02,United States,NewYork
S01305,8/8/18,Tonya J,Yahoo,SCW Item,2237.4629,3792.31,United States,NewJersey
S01306,5/3/19,Tonya J,Google,MHX Item,2075.59,3773.8,United States,Pennsylvania
S01307,12/26/18,Tonya J,Amazon.com,ZND Item,3309.46,3760.75,United States,Maine
S01308,6/9/18,Tonya J,Office Depot,YFZ Item,1201.1828,3246.44,United States,NewHampshire
S01309,4/19/19,Tonya J,Home Depot,ZEQ Item,2382.945,3177.26,United States,Vermont
S01310,3/18/18,Tonya J,Peet's Coffee,WOU Item,2600.9643,2781.78,United States,Massachusetts
S01311,10/15/18,Tonya J,Home Depot,IMG Item,1509.893,2745.26,United States,RhodeIsland
S01312,5/19/18,Tonya J,Peet's Coffee,QLL Item,1319.846,2399.72,United States,Connecticut
S01313,6/22/18,Tonya J,The Economist,DIV Item,656.5756,1526.92,United States,NewYork
S01314,11/28/18,Tonya J,Solar and Wind Inc.,EKI Item,150.7385,274.07,United States,NewJersey
S01315,4/14/19,Tonya J,Sherman Williams,GIJ Item,189.83305,203.03,United States,Pennsylvania
S01316,7/6/18,Tonya J,Solar and Wind Inc.,OWD Item,8.9385,15.15,United States,Maine
S01317,6/8/19,Vivien R,Sherman Williams,SWQ Item,4295.7172,9990.04,United States,NewHampshire
S01318,12/28/17,Vivien R,Yahoo,JXK Item,3621.7487,9788.51,United States,Vermont
S01319,8/3/17,Vivien R,Solar and Wind Inc.,MMS Item,8930.00735,9550.81,United States,Massachusetts
S01320,10/30/17,Vivien R,Solar and Wind Inc.,MXH Item,5628.1752,9539.28,United States,RhodeIsland
S01321,9/29/18,Vivien R,Amazon.com,HHN Item,6424.8304,9448.28,United States,Connecticut
S01322,9/10/17,Vivien R,Peet's Coffee,NLH Item,6481.875,8642.5,United States,NewYork
S01323,6/19/17,Vivien R,Amazon.com,IRH Item,3623.9411,8427.77,United States,NewJersey
S01324,8/1/17,Vivien R,ExcelIsVeryFun.com,JFF Item,3565.9298,8292.86,United States,Pennsylvania
S01325,11/8/18,Vivien R,ExcelIsVeryFun.com,VQK Item,7205.11,7706,United States,Maine
S01326,10/13/18,Vivien R,The Economist,MVK Item,2735.8984,7394.32,United States,NewHampshire
S01327,8/4/18,Vivien R,Whole Foods,BAN Item,2881.4257,6700.99,United States,Vermont
S01328,10/26/17,Vivien R,ExcelIsVeryFun.com,ZAH Item,5841.5896,6638.17,United States,Massachusetts
S01329,10/17/18,Vivien R,ExcelIsVeryFun.com,ZAP Item,1850.8362,5002.26,United States,RhodeIsland
S01330,8/20/17,Vivien R,Costco,KLP Item,2734.8742,4635.38,United States,Connecticut
S01331,12/1/18,Vivien R,McLendon's Hardware,TQR Item,3436.89,4582.52,United States,NewYork
S01332,9/23/17,Vivien R,Yahoo,JKT Item,1559.4982,3626.74,United States,NewJersey
S01333,3/23/19,Vivien R,Costco,TSF Item,1496.693,2721.26,United States,Pennsylvania
S01334,1/5/19,Vivien R,Google,GNZ Item,849.0645,1886.81,United States,Maine
S01335,11/1/17,Vivien R,Home Depot,XIA Item,1283.5119,1372.74,United States,NewHampshire
S01336,8/13/17,Vivien R,The Economist,UDT Item,425.3024,733.28,United States,Vermont
S01337,5/12/18,Vivien R,Costco,XNK Item,366.0338,391.48,United States,Massachusetts
S01338,12/11/17,Abdisamad A,Nature Company,DXO Item,6585.66,8780.88,United States,Alabama
S01339,2/16/18,Abdisamad A,The Economist,XHR Item,4271.12,7364,United States,Florida
S01340,1/22/19,Abdisamad A,Amazon.com,HVV Item,4517.7976,6643.82,United States,Georgia
S01341,8/22/17,Abdisamad A,Sherman Williams,YVD Item,3605.8735,6111.65,United States,Kentucky
S01342,8/27/17,Abdisamad A,The Economist,RHL Item,4356.9675,5809.29,United States,Mississippi
S01343,7/27/18,Abdisamad A,Costco,IBV Item,2807.343,5104.26,United States,NorthCarolina
S01344,12/22/17,Abdisamad A,Solar and Wind Inc.,LOR Item,3799.3032,4317.39,United States,SouthCarolina
S01345,6/9/19,Abdisamad A,Google,KDI Item,2478.708,4201.2,United States,Tennessee
S01346,9/13/18,Abdisamad A,Costco,STG Item,2402.1142,4071.38,United States,Maryland
S01347,1/5/19,Abdisamad A,Yahoo,APF Item,1349.8266,3648.18,United States,Virginia
S01348,1/28/19,Abdisamad A,ExcelIsVeryFun.com,EDS Item,3277.44615,3505.29,United States,Alabama
S01349,7/22/17,Abdisamad A,Peet's Coffee,QNN Item,1926.5388,3265.32,United States,Florida
S01350,12/15/17,Abdisamad A,Amazon.com,YTL Item,1378.5929,3206.03,United States,Georgia
S01351,11/30/18,Abdisamad A,Sherman Williams,DYD Item,1279.4209,2168.51,United States,Kentucky
S01352,6/21/17,Abdisamad A,Office Depot,BHL Item,285.0771,662.97,United States,Mississippi
S01353,8/3/17,Abdisamad A,Costco,ZHW Item,421.6168,479.11,United States,NorthCarolina
S01354,10/10/18,Analyssa C,Sherman Williams,APP Item,4141.4074,9631.18,United States,SouthCarolina
S01355,5/1/18,Analyssa C,Whole Foods,NAE Item,3877.478,7049.96,United States,Tennessee
S01356,12/15/17,Analyssa C,Peet's Coffee,LDK Item,6418.87785,6865.11,United States,Maryland
S01357,9/4/17,Analyssa C,McLendon's Hardware,KKV Item,2356.7913,5480.91,United States,Virginia
S01358,5/5/19,Analyssa C,Yahoo,MTS Item,1974.5041,4591.87,United States,Alabama
S01359,9/12/18,Analyssa C,The Economist,DUJ Item,2381.247,4329.54,United States,Florida
S01360,2/9/18,Analyssa C,Whole Foods,FCJ Item,2890.395,3853.86,United States,Georgia
S01361,7/3/17,Analyssa C,The Economist,RAB Item,1265.751,2812.78,United States,Kentucky
S01362,4/27/19,Analyssa C,Sherman Williams,UBW Item,1186.6409,2759.63,United States,Mississippi
S01363,8/17/18,Analyssa C,Amazon.com,XZZ Item,1738.624,2556.8,United States,NorthCarolina
S01364,9/5/17,Analyssa C,Office Depot,VHD Item,965.3328,2244.96,United States,SouthCarolina
S01365,2/3/18,Analyssa C,Google,QBL Item,862.8595,2006.65,United States,Tennessee
S01366,6/5/18,Analyssa C,Google,UWT Item,246.1836,572.52,United States,Maryland
S01367,6/1/19,Analyssa C,Office Depot,VWY Item,296.5985,539.27,United States,Virginia
S01368,2/26/19,Analyssa C,Home Depot,JHF Item,15.062,22.15,United States,Alabama
S01369,1/23/18,Anastasiya A,Home Depot,MEH Item,3497.4842,9452.66,United States,Florida
S01370,6/21/17,Anastasiya A,Sherman Williams,QAL Item,8555.8484,9150.64,United States,Georgia
S01371,9/28/17,Anastasiya A,Google,RKM Item,3581.3565,7958.57,United States,Kentucky
S01372,5/8/18,Anastasiya A,Amazon.com,LDF Item,2864.6399,7742.27,United States,Mississippi
S01373,4/29/19,Anastasiya A,The Economist,JGL Item,3491.3835,6347.97,United States,NorthCarolina
S01374,11/10/17,Anastasiya A,Nature Company,MUU Item,4171.4396,6134.47,United States,SouthCarolina
S01375,10/3/17,Anastasiya A,Yahoo,RHG Item,2067.7635,5588.55,United States,Tennessee
S01376,2/20/19,Anastasiya A,Sherman Williams,MWX Item,2350.134,5222.52,United States,Maryland
S01377,5/7/19,Anastasiya A,Costco,JIM Item,4677.2253,5002.38,United States,Virginia
S01378,1/6/18,Anastasiya A,Nature Company,TZE Item,2795.4613,4738.07,United States,Alabama
S01379,12/9/17,Anastasiya A,Home Depot,KBY Item,2935.0364,4316.23,United States,Florida
S01380,1/7/18,Anastasiya A,Peet's Coffee,UGW Item,1406.34,3125.2,United States,Georgia
S01381,4/27/18,Anastasiya A,ExcelIsVeryFun.com,BLF Item,1942.1775,2589.57,United States,Kentucky
S01382,2/10/19,Anastasiya A,Solar and Wind Inc.,BGP Item,1022.85,2273,United States,Mississippi
S01383,7/2/17,Anastasiya A,Google,UOZ Item,899.5974,1551.03,United States,NorthCarolina
S01384,5/2/19,Anastasiya A,Whole Foods,YRP Item,1265.308,1437.85,United States,SouthCarolina
S01385,10/11/17,Anastasiya A,Costco,JUQ Item,1094.3504,1243.58,United States,Tennessee
S01386,11/16/17,Barbara C,The Economist,CRF Item,5399.017,9308.65,United States,Maryland
S01387,4/17/19,Barbara C,Whole Foods,YXT Item,3781.3185,8402.93,United States,Virginia
S01388,3/19/18,Barbara C,Whole Foods,NEE Item,4351.8046,7375.94,United States,Alabama
S01389,12/1/18,Barbara C,Yahoo,VSH Item,5728.7472,6509.94,United States,Florida
S01390,6/1/18,Barbara C,The Economist,ZEK Item,4504.0275,6005.37,United States,Georgia
S01391,9/19/17,Barbara C,Costco,PPK Item,5342.11315,5713.49,United States,Kentucky
S01392,9/15/18,Barbara C,Google,ATD Item,5016.6864,5700.78,United States,Mississippi
S01393,9/30/17,Barbara C,ExcelIsVeryFun.com,AYR Item,2121.6735,4714.83,United States,NorthCarolina
S01394,1/28/19,Barbara C,McLendon's Hardware,ACF Item,3479.96,3954.5,United States,SouthCarolina
S01395,7/15/18,Barbara C,Solar and Wind Inc.,NDJ Item,2844.6792,3232.59,United States,Tennessee
S01396,12/7/18,Barbara C,Office Depot,LVF Item,1857.497,3148.3,United States,Maryland
S01397,8/21/17,Barbara C,Costco,CVS Item,1381.9096,2032.22,United States,Virginia
S01398,6/15/19,Barbara C,Solar and Wind Inc.,JFA Item,736.252,836.65,United States,Alabama
S01399,8/25/18,Barbara C,Solar and Wind Inc.,IFT Item,274.968,611.04,United States,Florida
S01400,11/21/17,Catherine W,Sherman Williams,WYL Item,7479.7888,8499.76,United States,Georgia
S01401,10/9/17,Catherine W,Nature Company,CDR Item,5723.322,8416.65,United States,Kentucky
S01402,2/20/18,Catherine W,Yahoo,UJQ Item,4808.461,8290.45,United States,Mississippi
S01403,11/16/17,Catherine W,ExcelIsVeryFun.com,USD Item,3608.3835,8018.63,United States,NorthCarolina
S01404,1/12/18,Catherine W,ExcelIsVeryFun.com,KOQ Item,3836.5085,6975.47,United States,SouthCarolina
S01405,1/29/18,Catherine W,The Economist,CSI Item,5142.9075,6857.21,United States,Tennessee
S01406,12/21/18,Catherine W,Home Depot,UTS Item,2032.7171,5493.83,United States,Maryland
S01407,8/3/17,Catherine W,The Economist,FBG Item,3972.4256,4514.12,United States,Virginia
S01408,7/13/18,Catherine W,Home Depot,UJE Item,1612.1085,4357.05,United States,Alabama
S01409,3/25/18,Catherine W,Sherman Williams,SMG Item,2360.19,3146.92,United States,Florida
S01410,12/18/17,Catherine W,Whole Foods,CUV Item,758.1889,1763.23,United States,Georgia
S01411,12/18/17,Catherine W,Office Depot,EMO Item,331.2614,561.46,United States,Kentucky
S01412,9/16/18,Cherry M,McLendon's Hardware,MUR Item,4240.0967,9860.69,United States,Mississippi
S01413,2/13/19,Cherry M,Sherman Williams,WSD Item,6647.9775,8863.97,United States,NorthCarolina
S01414,9/18/17,Cherry M,Yahoo,GGW Item,4373.8032,7541.04,United States,SouthCarolina
S01415,9/18/18,Cherry M,Yahoo,ZUL Item,3598.8478,6204.91,United States,Tennessee
S01416,9/23/17,Cherry M,Peet's Coffee,VGB Item,3280.3524,5655.78,United States,Maryland
S01417,7/7/18,Cherry M,Sherman Williams,WNZ Item,3014.3905,5480.71,United States,Virginia
S01418,7/14/18,Cherry M,Office Depot,XBF Item,2178.7928,5066.96,United States,Alabama
S01419,12/29/17,Cherry M,The Economist,PUZ Item,1776.5587,4801.51,United States,Florida
S01420,11/2/17,Cherry M,ExcelIsVeryFun.com,PBJ Item,3549.615,4732.82,United States,Georgia
S01421,6/23/17,Cherry M,Google,PQT Item,1707.8127,4615.71,United States,Kentucky
S01422,2/11/19,Cherry M,Amazon.com,MBS Item,2570.7332,3780.49,United States,Mississippi
S01423,6/8/19,Cherry M,ExcelIsVeryFun.com,CSL Item,1563.0156,3634.92,United States,NorthCarolina
S01424,9/21/17,Cherry M,ExcelIsVeryFun.com,ZLA Item,1101.1422,2976.06,United States,SouthCarolina
S01425,11/2/18,Cherry M,Whole Foods,KQJ Item,1336.6155,2430.21,United States,Tennessee
S01426,5/3/19,Cherry M,Costco,RMZ Item,1978.15145,2115.67,United States,Maryland
S01427,8/1/18,Cherry M,ExcelIsVeryFun.com,YVJ Item,1375.0212,2022.09,United States,Virginia
S01428,1/9/19,Cherry M,Office Depot,FFW Item,1222.62,1630.16,United States,Alabama
S01429,10/21/18,Cherry M,Solar and Wind Inc.,VNM Item,779.9275,1418.05,United States,Florida
S01430,10/22/18,Cherry M,Amazon.com,FDU Item,113.6773,121.58,United States,Georgia
S01431,10/15/17,Cherry M,Yahoo,AWH Item,56.5725,75.43,United States,Kentucky
S01432,5/15/18,Dan,The Economist,MDC Item,5428.2832,9200.48,United States,Mississippi
S01433,10/7/18,Dan,Amazon.com,AIM Item,3641.6344,6278.68,United States,NorthCarolina
S01434,12/9/18,Dan,Amazon.com,TRT Item,3923.2192,5769.44,United States,SouthCarolina
S01435,9/25/18,Dan,Costco,UGN Item,1503.7125,2004.95,United States,Tennessee
S01436,3/20/18,Dan,Yahoo,HXL Item,877.4865,1595.43,United States,Maryland
S01437,8/13/17,Dan,Costco,SHZ Item,852.832,1470.4,United States,Virginia
S01438,5/21/18,Dan,Yahoo,CQC Item,268.9725,358.63,United States,Alabama
S01439,1/15/19,Dan,Whole Foods,NGX Item,78.9093,183.51,United States,Florida
S01440,6/15/19,Dana L,Amazon.com,ZON Item,5406.2703,9163.17,United States,Georgia
S01441,2/14/18,Dana L,Yahoo,CHU Item,8318.6202,8896.92,United States,Kentucky
S01442,10/23/17,Dana L,Home Depot,QDB Item,4923.0426,8344.14,United States,Mississippi
S01443,12/4/17,Dana L,Yahoo,MQW Item,4262.5165,7750.03,United States,NorthCarolina
S01444,12/30/18,Dana L,Nature Company,EIS Item,5338.44,7117.92,United States,SouthCarolina
S01445,7/10/17,Dana L,Amazon.com,SYS Item,3181.599,7070.22,United States,Tennessee
S01446,3/29/19,Dana L,The Economist,BRL Item,4241.5408,6237.56,United States,Maryland
S01447,9/29/18,Dana L,Home Depot,HGF Item,3030.5174,5225.03,United States,Virginia
S01448,8/16/18,Dana L,Home Depot,OLP Item,2190.5275,5094.25,United States,Alabama
S01449,9/24/18,Dana L,McLendon's Hardware,TIB Item,3337.1625,4449.55,United States,Florida
S01450,11/11/17,Dana L,Office Depot,NPJ Item,1819.989,4044.42,United States,Georgia
S01451,9/26/17,Dana L,ExcelIsVeryFun.com,JRG Item,1593.881,3706.7,United States,Kentucky
S01452,8/11/18,Dana L,Costco,WNV Item,2583.5568,2935.86,United States,Mississippi
S01453,3/14/18,Dana L,McLendon's Hardware,ZGF Item,706.0969,1908.37,United States,NorthCarolina
S01454,8/25/18,Daniil N,Solar and Wind Inc.,DYU Item,8240.276,9363.95,United States,SouthCarolina
S01455,1/14/18,Daniil N,The Economist,GQC Item,6993.4821,7479.66,United States,Tennessee
S01456,12/26/17,Daniil N,Home Depot,HVF Item,5923.0567,6334.82,United States,Maryland
S01457,12/2/18,Daniil N,Yahoo,YYC Item,3290.2646,5672.87,United States,Virginia
S01458,9/13/18,Daniil N,Whole Foods,BVP Item,2244.34595,2400.37,United States,Alabama
S01459,7/8/17,Daniil N,Nature Company,RWW Item,1829.652,2079.15,United States,Florida
S01460,2/12/18,Daniil N,McLendon's Hardware,PJS Item,1100.8875,1467.85,United States,Georgia
S01461,1/5/18,Daniil N,Yahoo,MJE Item,218.9583,234.18,United States,Kentucky
S01462,2/19/18,Daniil N,Costco,IQG Item,116.9192,171.94,United States,Mississippi
S01463,4/26/19,Desiree A,Home Depot,UPA Item,7054.7752,8016.79,United States,NorthCarolina
S01464,2/1/19,Desiree A,ExcelIsVeryFun.com,BCW Item,3031.5375,6736.75,United States,SouthCarolina
S01465,9/10/18,Desiree A,Amazon.com,JLN Item,5758.37515,6158.69,United States,Tennessee
S01466,6/16/18,Desiree A,Google,ZJL Item,3398.3272,4997.54,United States,Maryland
S01467,1/2/18,Desiree A,Costco,XYT Item,2423.7455,4406.81,United States,Virginia
S01468,1/26/18,Desiree A,Whole Foods,WOC Item,2611.642,3840.65,United States,Alabama
S01469,12/23/18,Desiree A,Peet's Coffee,QHG Item,1609.956,3577.68,United States,Florida
S01470,8/3/17,Desiree A,Solar and Wind Inc.,UAE Item,1271.6325,2825.85,United States,Georgia
